Grupo de Prioridade;Cenário;Identificador;Grupo de Processo;Unidade de Negócio;Área de Negócio;Lider do Cenário;Meu Envolvimento;Situação x Planejamento;Qtde. Execuções Concluídas;Status;Gerado em
P1;PPO 60 -  Programação de Transferência de Matrizes (Recria para Produção) - 0908_04 PLU_GEN 0008 SA;PLUMA_GEN.PPE.0291.V1;Planejamento de Produção ao Estoque;PLUMA GENETICS LTDA;Matrizes;Volnei Pereira;Sem Atividade;Dentro do Planejamento;0;Em Andamento;2026-04-27 09:45
P1;PPO 60 -  Programação de Transferência de Matrizes (Recria para Produção) - 0909_04 PLU_GEN 0009 IT;PLUMA_GEN.PPE.0561.V1;Planejamento de Produção ao Estoque;PLUMA GENETICS LTDA;Matrizes;Volnei Pereira;Sem Atividade;Dentro do Planejamento;0;Em Andamento;2026-04-27 09:45
P1;PPO 62 - Programação de Transferência de Matrizes (Produção para Segundo Ciclo) - 0001_04 PLU_AGRO;PLUMA_AGRO.PPE.7774.V1;Planejamento de Produção ao Estoque;PLUMA AGROAVICOLA LTDA;Matrizes;Volnei Pereira;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-04-27 09:45
P1;PPO 62 - Programação de Transferência de Matrizes (Produção para Segundo Ciclo) - 0004_04 PLU_AGRO;PLUMA_AGRO.PPE.7964.V1;Planejamento de Produção ao Estoque;PLUMA AGROAVICOLA LTDA;Matrizes;Volnei Pereira;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-04-27 09:45
P1;PPO 62 - Programação de Transferência de Matrizes (Produção para Segundo Ciclo) - 0005_04 PLU_AGRO;PLUMA_AGRO.PPE.7730.V1;Planejamento de Produção ao Estoque;PLUMA AGROAVICOLA LTDA;Matrizes;Volnei Pereira;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-04-27 09:45
P1;PPO 62 - Programação de Transferência de Matrizes (Produção para Segundo Ciclo) - 0035_04 PLU_AGRO;PLUMA_AGRO.PPE.8194.V1;Planejamento de Produção ao Estoque;PLUMA AGROAVICOLA LTDA;Matrizes;Volnei Pereira;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-04-27 09:45
P1;PPO 63 - Programação de Venda de Matrizes Pesadas (Recriadas) - 0001_04 PLU_AGRO 0001 DOIS VIZINHOS;PLUMA_AGRO.PPE.1225.V3;Planejamento de Produção ao Estoque;PLUMA AGROAVICOLA LTDA;Matrizes;Volnei Pereira;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-04-27 09:45
P1;PPO 63 - Programação de Venda de Matrizes Pesadas (Recriadas) - 0004_04 PLU_AGRO 0004 FAXINAL DOS G;PLUMA_AGRO.PPE.4175.V2;Planejamento de Produção ao Estoque;PLUMA AGROAVICOLA LTDA;Matrizes;Volnei Pereira;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-04-27 09:45
P1;PPO 63 - Programação de Venda de Matrizes Pesadas (Recriadas) - 0005_04 PLU_AGRO 0005 SAO CARLOS SP;PLUMA_AGRO.PPE.2233.V2;Planejamento de Produção ao Estoque;PLUMA AGROAVICOLA LTDA;Matrizes;Volnei Pereira;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-04-27 09:45
P1;PPO 63 - Programação de Venda de Matrizes Pesadas (Recriadas) - 0035_04 PLU_AGRO 0035 BRASILIA DF O;PLUMA_AGRO.PPE.4388.V2;Planejamento de Produção ao Estoque;PLUMA AGROAVICOLA LTDA;Matrizes;Volnei Pereira;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-04-27 09:45
P1;PPO 70 - Programação de Descarte de Matrizes (Próprias) - 0001_04 PLU_AGRO 0001 DOIS VIZINHOS PR OV;PLUMA_AGRO.PPE.2645.V2;Planejamento de Produção ao Estoque;PLUMA AGROAVICOLA LTDA;Matrizes;Volnei Pereira;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-04-27 09:45
P1;PPO 70 - Programação de Descarte de Matrizes (Próprias) - 0004_04 PLU_AGRO 0004 FAXINAL DOS GUEDES;PLUMA_AGRO.PPE.8128.V1;Planejamento de Produção ao Estoque;PLUMA AGROAVICOLA LTDA;Matrizes;Volnei Pereira;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-04-27 09:45
P1;PPO 70 - Programação de Descarte de Matrizes (Próprias) - 0005_04 PLU_AGRO 0005 SAO CARLOS SP OVOS;PLUMA_AGRO.PPE.8324.V1;Planejamento de Produção ao Estoque;PLUMA AGROAVICOLA LTDA;Matrizes;Volnei Pereira;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-04-27 09:45
P1;PPO 70 - Programação de Descarte de Matrizes (Próprias) - 0035_04 PLU_AGRO 0035 BRASILIA DF OVOS FE;PLUMA_AGRO.PPE.3234.V2;Planejamento de Produção ao Estoque;PLUMA AGROAVICOLA LTDA;Matrizes;Volnei Pereira;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-04-27 09:45
P1;PPO 71 - Programação de Descarte de Matrizes (Em Comodato) - 0001_04 PLU_AGRO 0001 DOIS VIZINHOS PR;PLUMA_AGRO.PPE.1763.V2;Planejamento de Produção ao Estoque;PLUMA AGROAVICOLA LTDA;Matrizes;Volnei Pereira;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-04-27 09:45
P1;PPO 71 - Programação de Descarte de Matrizes (Em Comodato) - 0004_04 PLU_AGRO 0004 FAXINAL DOS GUED;PLUMA_AGRO.PPE.4159.V2;Planejamento de Produção ao Estoque;PLUMA AGROAVICOLA LTDA;Matrizes;Volnei Pereira;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-04-27 09:45
P1;PPO 71 - Programação de Descarte de Matrizes (Em Comodato) - 0005_04 PLU_AGRO 0005 SAO CARLOS SP OV;PLUMA_AGRO.PPE.2649.V2;Planejamento de Produção ao Estoque;PLUMA AGROAVICOLA LTDA;Matrizes;Volnei Pereira;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-04-27 09:45
P1;PPO 71 - Programação de Descarte de Matrizes (Em Comodato) - 0035_04 PLU_AGRO 0035 BRASILIA DF OVOS;PLUMA_AGRO.PPE.2192.V2;Planejamento de Produção ao Estoque;PLUMA AGROAVICOLA LTDA;Matrizes;Volnei Pereira;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-04-27 09:45
P1;PRESCRIÇÃO DE MEDICAMENTO (RT) - 0017_02 PLU_AGRO 0017 TAMBAU SP FABRICA DE RACAO;PLUMA_AGRO.PPE.0715.V12;Planejamento de Produção ao Estoque;PLUMA AGROAVICOLA LTDA;Produção;Volnei Pereira;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-04-27 09:45
P1;PRESCRIÇÃO DE MEDICAMENTO (RT) - 0028_02 PLU_AGRO 0028 CASCAVEL PR FABRICA DE RACAO;PLUMA_AGRO.PPE.0739.V12;Planejamento de Produção ao Estoque;PLUMA AGROAVICOLA LTDA;Produção;Volnei Pereira;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-04-27 09:45
P1;PRESCRIÇÃO DE MEDICAMENTO (RT) - 0029_02 PLU_AGRO 0029 FORMOSA GO FABRICA DE RACAO;PLUMA_AGRO.PPE.0721.V12;Planejamento de Produção ao Estoque;PLUMA AGROAVICOLA LTDA;Produção;Volnei Pereira;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-04-27 09:45
P1;PRESCRIÇÃO DE MEDICAMENTO (RT) - 0035_02 PLU_AGRO 0035 BRASILIA DF FABRICA DE RACAO;PLUMA_AGRO.PPE.0743.V12;Planejamento de Produção ao Estoque;PLUMA AGROAVICOLA LTDA;Produção;Volnei Pereira;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-04-27 09:45
P1;PRESCRIÇÃO DE MEDICAMENTO (RT) - 0042_02 PLU_AGRO 0042 BARIRI SP FABRICA DE RACAO;PLUMA_AGRO.PPE.0730.V12;Planejamento de Produção ao Estoque;PLUMA AGROAVICOLA LTDA;Produção;Volnei Pereira;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-04-27 09:45
P1;PRESCRIÇÃO DE MEDICAMENTO (RT) - 0059_02 PLU_AGRO 0059 DOIS VIZINHOS PR FABRICA DE RACAO;PLUMA_AGRO.PPE.0795.V12;Planejamento de Produção ao Estoque;PLUMA AGROAVICOLA LTDA;Produção;Volnei Pereira;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-04-27 09:45
P1;PRESCRIÇÃO DE MEDICAMENTO (RT) - 0202_02 BEL_0002 ITAQUIRAI MS FABRICA DE RACAO;BELLO.PPE.0202.V12;Planejamento de Produção ao Estoque;BELLO ALIMENTOS LTDA;Produção;Volnei Pereira;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-04-27 09:45
P1;PRESCRIÇÃO DE MEDICAMENTO (RT) - 0205_02 BEL_0005 AP DO TABOADO MS FABRICA DE RACAO;BELLO.PPE.0197.V12;Planejamento de Produção ao Estoque;BELLO ALIMENTOS LTDA;Produção;Volnei Pereira;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-04-27 09:45
P1;PRESCRIÇÃO DE MEDICAMENTO (RT) - 0205_12 BEL_0005 AP DO TABOADO MS FABRICA DE FARINHAS E OLEOS;BELLO.PPE.0183.V12;Planejamento de Produção ao Estoque;BELLO ALIMENTOS LTDA;Produção;Volnei Pereira;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-04-27 09:45
P1;PRESCRIÇÃO DE MEDICAMENTO (RT) - 0212_09 BEL_0012 ELDORADO MS FABRICA DE INDUSTRIALIZADOS;BELLO.PPE.0250.V12;Planejamento de Produção ao Estoque;BELLO ALIMENTOS LTDA;Produção;Volnei Pereira;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-04-27 09:45
P1;PRESCRIÇÃO DE MEDICAMENTO (RT) - 0214_02 BEL_0014 ITAPUI SP FABRICA DE RACAO;BELLO.PPE.0218.V12;Planejamento de Produção ao Estoque;BELLO ALIMENTOS LTDA;Produção;Volnei Pereira;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-04-27 09:45
P1;PRESCRIÇÃO DE MEDICAMENTO (RT) - 0301_09 MAIS_FRA 0001 MIRAGUAI RS FABRICA DE INDUSTRIALIZADOS;MAIS_FRANGO.PPE.0068.V12;Planejamento de Produção ao Estoque;MAIS FRANGO MIRAGUAI LTDA;Produção;Volnei Pereira;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-04-27 09:45
P1;PRESCRIÇÃO DE MEDICAMENTO (RT) - 0301_12 MAIS_FRA 0001 MIRAGUAI RS FABRICA DE FARINHAS E OLEOS;MAIS_FRANGO.PPE.0062.V12;Planejamento de Produção ao Estoque;MAIS FRANGO MIRAGUAI LTDA;Produção;Volnei Pereira;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-04-27 09:45
P1;PRESCRIÇÃO DE MEDICAMENTO (RT) - 0303_02 MAIS_FRA 0003 MIRAGUAI RS FABRICA DE RACAO;MAIS_FRANGO.PPE.0086.V12;Planejamento de Produção ao Estoque;MAIS FRANGO MIRAGUAI LTDA;Produção;Volnei Pereira;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-04-27 09:45
P1;PRESCRIÇÃO DE MEDICAMENTO (RT) - 0402_02 PLUSV_AGRO 0002 UMUARAMA PR FABRICA DE RACAO;PLUSVAL.PPE.0267.V12;Planejamento de Produção ao Estoque;PLUSVAL AGROAVICOLA LTDA;Produção;Volnei Pereira;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-04-27 09:45
P1;PRESCRIÇÃO DE MEDICAMENTO (RT) - 0405_02 PLUSV_AGRO 0005 CASCAVEL PR FABRICA DE RACAO;PLUSVAL.PPE.0230.V12;Planejamento de Produção ao Estoque;PLUSVAL AGROAVICOLA LTDA;Produção;Volnei Pereira;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-04-27 09:45
P1;PRESCRIÇÃO DE MEDICAMENTO (RT) - 0406_12 PLUSV_AGRO 0006 CAPANEMA PR FABRICA DE FARINHAS E OLEOS;PLUSVAL.PPE.0266.V12;Planejamento de Produção ao Estoque;PLUSVAL AGROAVICOLA LTDA;Produção;Volnei Pereira;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-04-27 09:45
P1;PRESCRIÇÃO DE MEDICAMENTO (RT) - 0409_12 PLUSV_AGRO 0009 TUPASSI PR FABRICA DE FARINHAS E OLEOS;PLUSVAL.PPE.0261.V12;Planejamento de Produção ao Estoque;PLUSVAL AGROAVICOLA LTDA;Produção;Volnei Pereira;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-04-27 09:45
P1;PRESCRIÇÃO DE MEDICAMENTO (RT) - 0504_02 CASS_AGRO 0004 CASSILANDIA MS FABRICA DE RACAO;CASSILANDIA.PPE.0050.V12;Planejamento de Produção ao Estoque;CASSILANDIA AGROAVICOLA LTDA;Produção;Volnei Pereira;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-04-27 09:45
P1;PRESCRIÇÃO DE MEDICAMENTO (RT) - 1004_02 AST_COM 0004 ITAPUI SP FABRICA DE RACOES;ASTRA.PPE.0042.V12;Planejamento de Produção ao Estoque;ASTRA COMERCIAL DE PRODUTOS ALIMENTICIOS LTDA;Produção;Volnei Pereira;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-04-27 09:45
P1;PRESCRIÇÃO DE MEDICAMENTO (RT) - 1005_02 AST_COM 0005 ITAPUI SP FABRICA DE RACAO;ASTRA.PPE.0044.V12;Planejamento de Produção ao Estoque;ASTRA COMERCIAL DE PRODUTOS ALIMENTICIOS LTDA;Produção;Volnei Pereira;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-04-27 09:45
P1;PRESCRIÇÃO DE MEDICAMENTO (RT) - 1201_02 MAR_TERRA 0001 ITAPORA MS FABRICA DE RACAO;MAR_E_TERRA.PPE.0138.V12;Planejamento de Produção ao Estoque;MAR & TERRA INDUSTRIA E COMERCIO DE PESCADOS S.A;Produção;Volnei Pereira;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-04-27 09:45
P1;PRESCRIÇÃO DE MEDICAMENTO (RT) - 1301_02 RAC_DRMX 0001 DOURADOS MS FABRICA DE RACAO;DOURAMIX.PPE.0019.V12;Planejamento de Produção ao Estoque;RACOES DOURAMIX LTDA;Produção;Volnei Pereira;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-04-27 09:45
P1;TRP 100 - Fechamento do Lote (Recria) - 0001_04 PLU_AGRO 0001 DOIS VIZINHOS PR OVOS FERTEIS;PLUMA_AGRO.PPE.1329.V2;Planejamento de Produção ao Estoque;PLUMA AGROAVICOLA LTDA;Matrizes;Volnei Pereira;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-04-27 09:45
P1;TRP 100 - Fechamento do Lote (Recria) - 0004_04 PLU_AGRO 0004 FAXINAL DOS GUEDES SC OVOS FERTEIS;PLUMA_AGRO.PPE.3932.V2;Planejamento de Produção ao Estoque;PLUMA AGROAVICOLA LTDA;Matrizes;Volnei Pereira;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-04-27 09:45
P1;TRP 100 - Fechamento do Lote (Recria) - 0005_04 PLU_AGRO 0005 SAO CARLOS SP OVOS FERTEIS;PLUMA_AGRO.PPE.1925.V2;Planejamento de Produção ao Estoque;PLUMA AGROAVICOLA LTDA;Matrizes;Volnei Pereira;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-04-27 09:45
P1;TRP 100 - Fechamento do Lote (Recria) - 0010_04 PLU_AGRO 0010 SAO CARLOS SP OVOS FERTEIS;PLUMA_AGRO.PPE.4703.V2;Planejamento de Produção ao Estoque;PLUMA AGROAVICOLA LTDA;Matrizes;Volnei Pereira;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-04-27 09:45
P1;TRP 100 - Fechamento do Lote (Recria) - 0015_04 PLU_AGRO 0015 SALTO LONTRA PR OVOS FERTEIS;PLUMA_AGRO.PPE.2381.V2;Planejamento de Produção ao Estoque;PLUMA AGROAVICOLA LTDA;Matrizes;Volnei Pereira;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-04-27 09:45
P1;TRP 100 - Fechamento do Lote (Recria) - 0035_04 PLU_AGRO 0035 BRASILIA DF OVOS FERTEIS;PLUMA_AGRO.PPE.3830.V2;Planejamento de Produção ao Estoque;PLUMA AGROAVICOLA LTDA;Matrizes;Volnei Pereira;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-04-27 09:45
P1;TRP 100 - Fechamento do Lote (Recria) - 0055_04 PLU_AGRO 0055 BRASILIA DF OVOS FERTEIS;PLUMA_AGRO.PPE.4309.V2;Planejamento de Produção ao Estoque;PLUMA AGROAVICOLA LTDA;Matrizes;Volnei Pereira;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-04-27 09:45
P1;TRP 100 - Fechamento do Lote (Recria) - 0086_04 PLU_AGRO 0086 BORACEIA SP OVOS FERTEIS;PLUMA_AGRO.PPE.4801.V1;Planejamento de Produção ao Estoque;PLUMA AGROAVICOLA LTDA;Matrizes;Volnei Pereira;Sem Atividade;Dentro do Planejamento;0;Em Andamento;2026-04-27 09:45
P1;TRP 110 - Pagamento Produtor Fechamento Lote Recria (Bonificações) - 0001_04 PLU_AGRO 0001 DOIS VIZ;PLUMA_AGRO.PPE.1227.V3;Planejamento de Produção ao Estoque;PLUMA AGROAVICOLA LTDA;Matrizes;Volnei Pereira;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-04-27 09:45
P1;TRP 110 - Pagamento Produtor Fechamento Lote Recria (Bonificações) - 0004_04 PLU_AGRO 0004 FAXINAL;PLUMA_AGRO.PPE.8232.V1;Planejamento de Produção ao Estoque;PLUMA AGROAVICOLA LTDA;Matrizes;Volnei Pereira;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-04-27 09:45
P1;TRP 110 - Pagamento Produtor Fechamento Lote Recria (Bonificações) - 0005_04 PLU_AGRO 0005 SAO CARL;PLUMA_AGRO.PPE.1756.V2;Planejamento de Produção ao Estoque;PLUMA AGROAVICOLA LTDA;Matrizes;Volnei Pereira;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-04-27 09:45
P1;TRP 110 - Pagamento Produtor Fechamento Lote Recria (Bonificações) - 0035_04 PLU_AGRO 0035 BRASILIA;PLUMA_AGRO.PPE.3407.V2;Planejamento de Produção ao Estoque;PLUMA AGROAVICOLA LTDA;Matrizes;Volnei Pereira;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-04-27 09:45
P1;TRP 120 - Capitalização Ativo Biológico (Início da Produção) - 0001_04 PLU_AGRO 0001 DOIS VIZINHOS;PLUMA_AGRO.PPE.7893.V1;Planejamento de Produção ao Estoque;PLUMA AGROAVICOLA LTDA;Matrizes;Volnei Pereira;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-04-27 09:45
P1;TRP 120 - Capitalização Ativo Biológico (Início da Produção) - 0004_04 PLU_AGRO 0004 FAXINAL DOS GU;PLUMA_AGRO.PPE.3354.V2;Planejamento de Produção ao Estoque;PLUMA AGROAVICOLA LTDA;Matrizes;Volnei Pereira;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-04-27 09:45
P1;TRP 120 - Capitalização Ativo Biológico (Início da Produção) - 0005_04 PLU_AGRO 0005 SAO CARLOS SP;PLUMA_AGRO.PPE.8002.V1;Planejamento de Produção ao Estoque;PLUMA AGROAVICOLA LTDA;Matrizes;Volnei Pereira;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-04-27 09:45
P1;TRP 120 - Capitalização Ativo Biológico (Início da Produção) - 0035_04 PLU_AGRO 0035 BRASILIA DF OV;PLUMA_AGRO.PPE.2871.V2;Planejamento de Produção ao Estoque;PLUMA AGROAVICOLA LTDA;Matrizes;Volnei Pereira;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-04-27 09:45
P1;TRP 130 - Fechamento do Lote (Produção) - 0001_04 PLU_AGRO 0001 DOIS VIZINHOS PR OVOS FERTEIS;PLUMA_AGRO.PPE.1778.V2;Planejamento de Produção ao Estoque;PLUMA AGROAVICOLA LTDA;Matrizes;Volnei Pereira;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-04-27 09:45
P1;TRP 130 - Fechamento do Lote (Produção) - 0004_04 PLU_AGRO 0004 FAXINAL DOS GUEDES SC OVOS FERTEIS;PLUMA_AGRO.PPE.1903.V2;Planejamento de Produção ao Estoque;PLUMA AGROAVICOLA LTDA;Matrizes;Volnei Pereira;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-04-27 09:45
P1;TRP 130 - Fechamento do Lote (Produção) - 0005_04 PLU_AGRO 0005 SAO CARLOS SP OVOS FERTEIS;PLUMA_AGRO.PPE.2979.V2;Planejamento de Produção ao Estoque;PLUMA AGROAVICOLA LTDA;Matrizes;Volnei Pereira;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-04-27 09:45
P1;TRP 130 - Fechamento do Lote (Produção) - 0035_04 PLU_AGRO 0035 BRASILIA DF OVOS FERTEIS;PLUMA_AGRO.PPE.1872.V2;Planejamento de Produção ao Estoque;PLUMA AGROAVICOLA LTDA;Matrizes;Volnei Pereira;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-04-27 09:45
P1;TRP 140 - Pagamento Produtor Fechamento Lote Produção - 0001_04 PLU_AGRO 0001 DOIS VIZINHOS PR OVOS;PLUMA_AGRO.PPE.1638.V2;Planejamento de Produção ao Estoque;PLUMA AGROAVICOLA LTDA;Matrizes;Volnei Pereira;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-04-27 09:45
P1;TRP 140 - Pagamento Produtor Fechamento Lote Produção - 0004_04 PLU_AGRO 0004 FAXINAL DOS GUEDES SC;PLUMA_AGRO.PPE.1856.V2;Planejamento de Produção ao Estoque;PLUMA AGROAVICOLA LTDA;Matrizes;Volnei Pereira;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-04-27 09:45
P1;TRP 140 - Pagamento Produtor Fechamento Lote Produção - 0005_04 PLU_AGRO 0005 SAO CARLOS SP OVOS FE;PLUMA_AGRO.PPE.4239.V2;Planejamento de Produção ao Estoque;PLUMA AGROAVICOLA LTDA;Matrizes;Volnei Pereira;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-04-27 09:45
P1;TRP 140 - Pagamento Produtor Fechamento Lote Produção - 0035_04 PLU_AGRO 0035 BRASILIA DF OVOS FERT;PLUMA_AGRO.PPE.3807.V2;Planejamento de Produção ao Estoque;PLUMA AGROAVICOLA LTDA;Matrizes;Volnei Pereira;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-04-27 09:45
P1;TRP 60 - Programação de Transferência de Matrizes (Recria para Produção) - 0001_04 PLU_AGRO 0001 DO;PLUMA_AGRO.PPE.0744.V11;Planejamento de Produção ao Estoque;PLUMA AGROAVICOLA LTDA;Matrizes;Volnei Pereira;Sem Atividade, cancelado;Cancelado;0;Bloqueado;2026-04-27 09:45
P1;TRP 60 - Programação de Transferência de Matrizes (Recria para Produção) - 0004_04 PLU_AGRO 0004 FA;PLUMA_AGRO.PPE.2533.V2;Planejamento de Produção ao Estoque;PLUMA AGROAVICOLA LTDA;Matrizes;Volnei Pereira;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-04-27 09:45
P1;TRP 60 - Programação de Transferência de Matrizes (Recria para Produção) - 0005_04 PLU_AGRO 0005 SA;PLUMA_AGRO.PPE.1716.V2;Planejamento de Produção ao Estoque;PLUMA AGROAVICOLA LTDA;Matrizes;Volnei Pereira;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-04-27 09:45
P1;TRP 60 - Programação de Transferência de Matrizes (Recria para Produção) - 0035_04 PLU_AGRO 0035 BR;PLUMA_AGRO.PPE.3498.V2;Planejamento de Produção ao Estoque;PLUMA AGROAVICOLA LTDA;Matrizes;Volnei Pereira;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-04-27 09:45
P2;APO 10 - Conta Corrente Integrado (Recria) - 0502_04 CASS_AGRO 0002 CASSILANDIA MS OVOS FERTEIS;CASSILANDIA.PPE.0135.V2;Planejamento de Produção ao Estoque;CASSILANDIA AGROAVICOLA LTDA;Matrizes;Volnei Pereira;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-04-27 09:45
P2;APO 10 - Conta Corrente Integrado (Recria) - 0505_04 CASS_AGRO 0005 CASSILANDIA MS OVOS FERTEIS;CASSILANDIA.PPE.0255.V2;Planejamento de Produção ao Estoque;CASSILANDIA AGROAVICOLA LTDA;Matrizes;Volnei Pereira;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-04-27 09:45
P2;APO 110 - Conta Corrente Integrado (Produção) - 0502_04 CASS_AGRO 0002 CASSILANDIA MS OVOS FERTEIS;CASSILANDIA.PPE.0159.V2;Planejamento de Produção ao Estoque;CASSILANDIA AGROAVICOLA LTDA;Matrizes;Volnei Pereira;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-04-27 09:45
P2;APO 110 - Conta Corrente Integrado (Produção) - 0505_04 CASS_AGRO 0005 CASSILANDIA MS OVOS FERTEIS;CASSILANDIA.PPE.0269.V2;Planejamento de Produção ao Estoque;CASSILANDIA AGROAVICOLA LTDA;Matrizes;Volnei Pereira;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-04-27 09:45
P2;APO 115 - Gestão de Não Conformidades (Produção) - 0502_04 CASS_AGRO 0002 CASSILANDIA MS OVOS FERTE;CASSILANDIA.PPE.0171.V2;Planejamento de Produção ao Estoque;CASSILANDIA AGROAVICOLA LTDA;Matrizes;Volnei Pereira;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-04-27 09:45
P2;APO 115 - Gestão de Não Conformidades (Produção) - 0505_04 CASS_AGRO 0005 CASSILANDIA MS OVOS FERTE;CASSILANDIA.PPE.0302.V2;Planejamento de Produção ao Estoque;CASSILANDIA AGROAVICOLA LTDA;Matrizes;Volnei Pereira;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-04-27 09:45
P2;APO 120 - Programação de Compra de Ração de Terceiros (PCP PRODUÇÃO) - 0502_04 CASS_AGRO 0002 CASSI;CASSILANDIA.PPE.0115.V2;Planejamento de Produção ao Estoque;CASSILANDIA AGROAVICOLA LTDA;Matrizes;Volnei Pereira;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-04-27 09:45
P2;APO 120 - Programação de Compra de Ração de Terceiros (PCP PRODUÇÃO) - 0505_04 CASS_AGRO 0005 CASSI;CASSILANDIA.PPE.0179.V2;Planejamento de Produção ao Estoque;CASSILANDIA AGROAVICOLA LTDA;Matrizes;Volnei Pereira;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-04-27 09:45
P2;APO 130 - Pagamento Produtor Mensal (Produção) - 0502_04 CASS_AGRO 0002 CASSILANDIA MS OVOS FERTEIS;CASSILANDIA.PPE.0181.V2;Planejamento de Produção ao Estoque;CASSILANDIA AGROAVICOLA LTDA;Matrizes;Volnei Pereira;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-04-27 09:45
P2;APO 130 - Pagamento Produtor Mensal (Produção) - 0505_04 CASS_AGRO 0005 CASSILANDIA MS OVOS FERTEIS;CASSILANDIA.PPE.0198.V2;Planejamento de Produção ao Estoque;CASSILANDIA AGROAVICOLA LTDA;Matrizes;Volnei Pereira;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-04-27 09:45
